RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,37,1926.991658,1938.786435,1946.578305,1956.065493,1967.670532,1981.210212,1993.703092,2003.165124,2018.872077,2030.592885,2046.19884,2058.896659,2074.784287,2083.7553,2089.804972,2097.94158,2105.899129,2115.774421,2121.973673,2129.903848,2138.165941,2150.22499,2165.091059,2178.386276,2190.893754,2204.615929,2215.745275,2223.968669,2231.763146,2239.32881,2247.641482,2253.135788,2264.750882,2274.850979,2285.718526,2292.38444,2300.875099,2310.474615,2318.359918,2329.774131,2336.731814,2348.790859,2355.628592,2364.54638,2375.760677,2388.116558,2400.483504,2405.719632,2410.381524,2417.657871,2422.883597,2432.620217,2436.229587,2444.76158,2449.152037,2456.000167,2464.050775,2474.55025,2483.790873,2488.817158,2486.809942,2473.182541,,2435.023068,2427.424061,2422.484311,2417.85318,2418.618814,2429.95794,2435.314054,2435.063537,2432.550953,2438.962025,2455.843141,2477.945833,2506.503871,2538.337255,2582.075781,2619.710844,2654.0442,2676.709096,2705.127333,2729.390246,2755.51364,2779.814053,2812.161093,2842.625892,2861.876621,2873.41682,2883.985603,2897.074676,2903.093932
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,31,1474.168496,1481.805653,1487.683496,1502.133599,1504.14425,1509.38686,1512.828425,1513.577875,1511.350777,1512.736115,1520.619108,1529.811881,1542.902698,1547.178733,1551.634042,1549.409836,1551.961493,1551.554907,1550.690169,1547.722063,1545.511634,1545.999149,1549.828881,1560.098643,1575.233206,1585.343157,1589.223069,1585.601544,1585.459821,1583.159239,1582.262601,1581.005993,1581.103028,1583.864101,1589.879358,1594.433665,1604.40845,1607.034028,1612.209716,1611.985685,1614.223105,1613.435181,1613.063608,1611.836205,1614.301156,1615.374061,1621.743898,1625.550107,1636.765441,1643.752937,1650.090276,1650.595299,1652.391124,1653.858263,1657.806577,1661.983508,1663.317764,1664.284607,1668.961902,1675.057058,1684.034409,1677.251131,1668.708632,1653.109384,1647.007685,1639.242409,1629.672689,1617.345847,1608.023039,1602.520587,1599.137537,1596.64868,1607.643467,1627.442184,1654.872191,1674.177531,1689.601068,1706.362734,1720.42502,1736.858626,1749.713954,1767.765723,1784.07538,1795.926466,1807.350431,1816.939486,1831.220511,1840.614502,1853.735489,1862.268681,1873.774721,1887.327681
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,1265.704634,1265.321407,1271.807042,1274.128705,1279.436764,1282.505613,1282.023678,1284.18134,1285.201654,1290.490629,1295.31718,1296.564653,1303.009237,1299.268827,1295.578067,1287.01388,1287.374148,1284.704862,1281.346357,1283.60708,1282.856985,1285.343113,1283.190609,1283.953622,1288.644753,1288.193215,1291.367953,1288.276891,1290.294447,1289.994089,1293.386927,1307.086507,1319.695694,1332.975501,1337.419004,1336.701472,1337.820483,1338.263701,1340.353024,1340.935979,1345.001641,1347.036598,1346.63028,1347.715515,1352.32194,1356.037058,1358.173818,1353.186537,1354.868684,1352.488244,1357.600045,1359.99111,1366.762482,1368.751655,1368.303943,1370.117746,1370.78316,1378.557033,1383.896438,1385.78509,1386.173058,1374.279334,1363.585437,1351.362561,1350.492983,1352.93268,1355.111671,1361.187958,1367.36053,1372.713331,1373.192854,1370.104727,1372.23198,1381.054194,1403.081049,1429.216776,1455.803739,1482.033479,1496.382813,1510.771529,1516.21494,1530.060842,1538.360127,1548.135905,1552.104357,1559.552586,1566.809638,1577.283575,1584.804241,1592.78651,1595.325585,1595.095861
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",4,13,1016.003857,1026.892845,1029.41867,1037.786029,1041.101839,1047.010736,1051.31495,1055.082428,1059.070122,1063.185812,1068.878372,1072.176234,1077.700003,1082.485164,1089.456694,1094.327893,1100.292031,1105.266562,1107.280537,1110.027323,1112.968933,1117.508814,1121.992286,1126.068983,1132.714951,1139.301103,1147.419634,1154.275435,1162.243684,1169.225179,1172.298374,1176.149601,1179.717968,1184.582718,1188.573499,1190.341892,1199.675086,1210.309674,1222.39178,1228.916435,1236.720709,1246.929838,1254.748689,1262.371156,1269.703943,1279.202297,1283.478048,1289.373809,1295.737345,1307.754459,1317.68735,1328.777272,1338.520092,1349.700642,1354.635032,1361.794574,1367.640382,1383.033109,1392.902199,1403.005559,1403.494491,1397.845136,1390.88293,1389.818211,1401.750507,1419.381811,1438.886009,1457.515293,1477.147503,1490.595055,1505.452062,1513.297436,1533.514152,1561.534911,1609.845739,1661.060705,1719.476676,1770.8208,1811.746188,1840.370674,1865.003938,1884.911173,1900.456957,1907.285752,1916.910106,1926.139846,1938.348507,1944.165765,1947.966188,1945.259798,1940.447973,1934.658621
2841,4,San Diego County,county,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",6,73,1856.685365,1867.381695,1869.745495,1873.392157,1879.740423,1890.184201,1903.705846,1912.147995,1923.2279,1932.153032,1941.917116,1948.490387,1960.56753,1971.618979,1983.987759,1991.097194,1994.000792,1997.235302,2004.439556,2016.930404,2024.253581,2027.164396,2031.523995,2044.730837,2058.467239,2073.718558,2085.049742,2095.581455,2105.974516,2113.062165,2120.261623,2128.137393,2130.076497,2137.686259,2145.538435,2158.473904,2169.066975,2178.154211,2188.61277,2198.091807,2207.73861,2218.179503,2229.321578,2236.834856,2243.879368,2247.124265,2251.026683,2251.217573,2255.106475,2262.995324,2270.368693,2276.513842,2283.602151,2292.735204,2302.747339,2314.350434,2321.154722,2328.048693,2331.364774,2336.997629,2338.300892,2323.093159,2305.604388,2297.101147,2305.708518,2316.099635,2329.341761,2347.270712,2370.469909,2391.541968,2401.295018,2406.399854,2417.678099,2448.82748,2489.734215,2530.370755,2577.109976,2635.257744,2696.886005,2745.4991,2784.332791,2814.892902,2828.215924,2852.863786,2886.838216,2944.770447,2986.26782,3025.931781,3058.815591,3091.57601,3103.283044,3105.048761
1286,5,Orange County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,59,2052.889792,2060.48352,2067.330181,2066.518918,2072.299061,2078.178906,2089.502867,2097.021556,2112.96566,2121.372982,2134.875433,2141.072509,2148.707551,2151.305807,2157.044931,2163.411984,2172.984745,2170.783778,2181.002769,2186.692639,2204.965395,2203.391959,2210.709347,2218.053184,2234.329264,2245.171634,2249.796596,2251.805738,2256.538123,2258.745098,2266.41093,2272.534368,2284.795464,2289.485097,2297.82446,2303.155593,2311.344731,2314.966506,2315.212155,2315.170174,2315.162447,2316.832472,2323.059608,2334.805858,2351.873745,2361.853947,2366.276197,2366.152644,2369.058991,2374.077877,2378.684864,2384.309571,2389.214742,2394.138287,2403.379747,2411.606305,2424.186986,2431.306351,2442.049074,2449.221109,2453.170039,2431.490642,2403.510733,2377.794441,2376.952427,2384.175158,2401.001504,2420.316837,2439.23123,2453.150205,2469.746791,2484.997623,2510.396312,2534.103229,2566.328576,2608.052692,2677.346686,2772.616246,2858.380609,2916.197567,2950.016592,2970.655412,2992.109527,3012.521461,3045.851889,3073.644785,3099.087148,3116.758818,3135.532385,3145.326093,3142.566938,3133.555281
2964,6,Miami-Dade County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,86,1775.661122,1783.084909,1792.790604,1800.690195,1804.107048,1809.265919,1812.629181,1825.258421,1832.913591,1842.193471,1849.761884,1860.582056,1866.015696,1865.078036,1861.075346,1857.150334,1856.073424,1854.761568,1852.758173,1848.50004,1844.347679,1842.679728,1848.970136,1855.653448,1862.542911,1863.854926,1864.489332,1865.765065,1864.401181,1867.897842,1869.100343,1874.387084,1876.325999,1880.740617,1884.567618,1888.234967,1891.091273,1894.71106,1896.385554,1900.463143,1900.254379,1908.089943,1912.710366,1920.558065,1922.021009,1927.350551,1929.527478,1933.257397,1935.328099,1939.832444,1941.909275,1942.733551,1939.573899,1944.072513,1946.926525,1955.684768,1963.341282,1972.527667,1980.829729,1985.947593,1986.259815,1978.792845,1968.110565,1958.149041,1957.856767,1959.575317,1960.644176,1957.888319,1964.493417,1980.038476,2004.534411,2030.279243,2063.948481,2112.584606,2169.014903,,,2373.506694,2440.400136,2490.431375,2539.467501,2602.690085,2654.613625,2727.254446,2786.336464,2867.233099,2930.373085,2967.527671,2990.359458,2991.596138,3008.627338,3003.026046
978,7,Dallas County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,113,1188.608648,1189.319645,1198.379688,1203.680556,1214.284078,1219.53147,1223.313607,1221.618993,1226.09134,1229.683161,1243.338347,1251.866537,1264.949079,1265.744176,1268.925997,1271.866047,1277.899091,1280.387739,1279.545077,1283.328724,1292.799488,1303.163034,1311.864261,1314.037376,1320.226682,1320.254688,1326.357316,1328.661477,1338.469069,1342.624388,1345.416576,1347.98936,1349.628189,1354.353836,1361.037433,1371.272765,1374.078655,1372.886565,1365.856417,1368.279734,1374.022371,1384.396524,1387.003443,1390.772464,1396.219837,1401.547852,1408.406982,1412.215799,1416.39269,1418.140644,1419.981864,1429.727345,1436.114822,1437.946703,1440.550086,1442.371135,1443.741248,1441.455139,1445.395558,1451.788793,1455.201047,1446.961309,1438.470387,1431.699721,1430.647157,1428.457812,1429.277737,1435.994946,1443.969871,1452.432683,1457.963825,1468.284669,1478.273374,1494.959654,1518.423829,1552.541163,1591.242037,1626.510923,1655.331938,1670.875526,1685.542823,1695.391513,1712.286071,1729.691415,1741.209064,1757.879874,1780.663515,1816.017429,1843.643157,1854.227515,1858.334001,1849.902928
581,8,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2420.531666,2441.701493,2455.973562,2462.258827,2466.414699,2470.397374,2490.623132,2508.579142,2520.987083,2519.03613,2517.639212,2519.125381,2532.532833,2538.144487,2536.809369,2534.501332,2539.703064,2544.695547,2553.828267,2553.7983,2565.144678,2564.236821,2570.225709,2563.714887,2571.737141,2581.028274,2585.514445,2580.828905,2582.757627,2585.167078,2592.109762,2585.905014,2583.593301,2585.118878,2591.230754,2595.944424,2607.269595,2620.711296,2629.9867,2627.686078,2624.225258,2622.686748,2628.638144,2630.189138,2629.938088,2624.31688,2627.057047,2644.313297,2669.81243,2689.232273,2700.856428,2701.162415,2712.158765,2716.953115,2732.745344,2739.000832,2738.135094,2744.607628,2754.92124,2778.092883,2796.276152,2798.496495,2774.331222,2732.962578,2694.319183,2654.286347,2610.766664,2570.828627,2549.307683,2540.235519,2542.384335,2545.962197,2556.501387,2578.670927,2603.158896,2638.612444,2677.939338,2726.594395,2776.462939,2811.698386,2843.469221,2868.119602,2903.864257,2951.503248,3001.083588,3049.591658,3100.913442,3155.319895,3205.467377,3236.518568,3247.041937,3252.182211
2832,9,Riverside County,county,CA,CA,"Riverside-San Bernardino-Ontario, CA",6,65,1466.764157,1478.829383,1484.176391,1484.616665,1488.07003,1494.84012,1508.634337,1514.023309,1524.281208,1526.519707,1531.469576,1535.012216,1541.983922,1547.182113,1551.887124,1557.744367,1565.348587,1568.66772,1578.698517,1582.586239,1592.324627,1591.524249,1605.027133,1610.771541,1626.416978,1640.756768,1656.092291,1661.923767,1663.66356,1671.236876,1683.299316,1691.895778,1698.435345,1698.859571,1705.955871,1713.894021,1725.508303,1733.786488,1736.185488,1742.543203,1748.571913,1760.267302,1772.143736,1785.700434,1793.715673,1802.878724,1802.83059,1807.396164,1812.365426,1823.697128,1831.551401,1834.500003,1839.000252,1848.363904,1858.606995,1866.195403,1870.174694,1878.960196,1883.198037,1892.619627,1895.465499,1892.682097,1884.832871,1886.381536,1902.589067,1933.877402,1963.033593,1995.289339,2025.691588,2050.295838,2062.87879,2083.547565,2111.184931,2158.498895,2193.331214,2237.882156,2282.294547,2341.496039,2389.570565,2420.596337,2447.034712,2453.565477,2481.639629,2491.110014,2533.559052,2560.15893,2587.892966,2599.390237,2611.373135,2618.506622,2620.565363,2610.557825
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,2055.209511,2064.032192,2077.626555,2093.47311,2110.547712,2126.142915,2132.380637,2140.722014,2142.036046,2152.647864,2159.148691,2168.426676,2165.168076,2170.544903,2175.096501,2194.40989,2197.636525,2196.707803,2198.798911,2201.773727,2206.544323,2212.367733,2218.28369,2224.078044,2224.227688,2225.300272,2231.025131,2238.188205,2250.849622,2251.576022,2246.901382,2234.724992,2230.049558,2224.958601,2227.596823,2227.90311,2236.85481,2241.673016,2249.330652,2257.535853,2268.999854,2277.837817,2283.609445,2284.774158,2285.535451,2293.871916,2299.82085,2306.450902,2304.761966,2312.686591,2325.170743,2342.645185,2352.874176,2346.970624,2337.122822,2335.884374,2339.891209,2343.88299,2355.269613,2364.438799,2376.002729,2369.876701,2359.402935,2344.722415,2333.068986,2315.053263,2290.569526,2268.305095,2260.415337,2269.516469,2273.420866,2274.524007,2265.243167,2260.467396,2265.134516,2272.826009,2291.536929,2310.054273,2335.367111,2358.831453,2392.712825,2427.081211,2445.488617,2451.875743,2458.540517,2481.533715,2520.61955,2563.627555,2596.706698,2625.991034,2640.903066,2654.357539
207,11,King County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,33,1620.404445,1631.109082,1634.406474,1638.526093,1651.02998,1667.793208,1677.991435,1688.21861,1686.637056,1693.031977,1701.301917,1717.922464,1736.325847,1745.147106,1763.4312,1771.08547,1779.309102,1783.733799,1786.71538,1794.399458,1796.956551,1803.966591,1815.87064,1828.873488,1846.287742,1858.981048,1875.719267,1883.22361,1893.073975,1896.79066,1899.210601,1895.151004,1889.478156,1885.672012,1890.564543,1895.234601,1906.53246,1912.65457,1921.377584,1925.272313,1929.629289,1930.428797,1930.361551,1929.997972,1936.903832,1945.361945,1953.465694,1959.330253,1968.017196,1975.067404,1981.221585,1988.215182,1997.843128,2009.169981,2012.232926,2017.846744,2024.218875,2038.770377,2055.831061,2071.01249,2083.041477,2071.751862,2050.08947,2022.741336,2010.601011,1998.709776,1980.990672,1954.205394,1931.13289,1911.941915,1909.342723,1914.28205,1929.378143,1953.835184,1988.163418,2035.709309,2087.491096,2138.137124,2183.330591,2209.448201,2235.328214,2244.316212,2251.865386,2260.566432,2274.89044,2293.030987,2307.824673,2328.878107,2347.714143,2357.929675,2362.948949,2363.591749
445,12,Clark County,county,NV,NV,"Las Vegas-Henderson-Paradise, NV",32,3,1052.007791,1058.057673,1063.060739,1068.836272,1071.457718,1076.578358,1079.553518,1082.109393,1084.13106,1086.245801,1091.148887,1095.273253,1100.827727,1104.445239,1110.198607,1115.383025,1118.524445,1121.395916,1122.660171,1126.146427,1129.062758,1132.182793,1137.507485,1144.292621,1152.592404,1160.382219,1167.439396,1173.186709,1179.459428,1185.145781,1191.327108,1194.746833,1199.784452,1205.451587,1212.258327,1220.062277,1227.280527,1237.752371,1246.797522,1255.485649,1262.050293,1269.671902,1274.568691,1280.687494,1287.965173,1295.480892,1303.416631,1307.953302,1315.521102,1323.499824,1332.67339,1340.090487,1345.841653,1351.879267,1355.454501,1357.227251,1357.594624,1361.784685,1368.490974,1375.683145,1380.211135,,1359.353476,1353.618681,1368.190703,1387.100967,1406.364653,1424.709591,1440.171249,1453.503247,1466.143627,1478.325918,1493.51292,1518.479864,1561.916062,1617.5384,1673.146942,1725.016337,1764.862191,1793.170578,1808.28118,1821.482075,1836.192249,1848.339565,1855.707905,1863.240522,1874.72431,1885.761063,1891.55255,1877.589268,1859.680636,1832.283155
3250,13,San Bernardino County,county,CA,CA,"Riverside-San Bernardino-Ontario, CA",6,71,1474.114843,1483.571327,1488.001663,1494.213734,1491.235435,1498.391606,1507.474262,1514.627143,1519.301225,1523.504424,1532.554717,1539.527501,1549.658006,1557.842798,1564.737155,1569.236046,1573.610351,1579.661178,1584.179895,1590.358373,1588.736477,1592.946393,1601.166843,1616.7092,1627.408,1636.076887,1646.532431,1656.150003,1666.248553,1670.283053,1674.662588,1680.393052,1688.672469,1692.829705,1698.158873,1709.044118,1722.460801,1732.890283,1738.332646,1748.454265,1760.842961,1771.223525,1780.489474,1783.585985,1786.472647,1790.04233,1798.029286,1811.311735,1816.096591,1817.451346,1818.614898,1821.894028,1837.760748,1846.372524,1855.532055,1856.306526,1860.64856,1868.533174,1878.726872,1888.93307,1891.082627,1877.328057,1867.531422,1872.69969,1900.334785,1932.640512,1969.1332,1999.011297,2024.01012,2038.827328,2058.200406,2086.766331,2121.04488,2165.959371,2205.393843,2249.315683,2294.555701,2335.406739,2363.460695,2370.721166,2359.932859,2384.556651,2409.155171,2459.054027,2476.567057,2505.424722,2522.184158,2541.007139,2556.865037,2551.005527,2554.444827,2542.773081
2049,14,Tarrant County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,439,1061.799576,1073.411328,1075.818794,1078.95646,1075.354404,1076.220979,1078.918597,1086.734317,1089.042058,1095.149194,1102.484896,1112.719263,1124.846956,1134.523206,1137.366434,1139.843893,1142.740063,1142.893772,1144.80922,1148.222008,1151.969995,1157.983937,1170.133967,1178.911556,1191.503979,1195.914654,1200.912788,1208.203502,1214.016859,1214.546743,1215.586536,1221.349652,1227.41556,1234.543959,1241.674168,1248.56629,1254.154836,1260.530319,1260.281357,1267.131651,1269.528061,1271.54641,1274.99924,1283.861381,1293.219798,1298.576087,1304.852647,1309.18958,1317.90425,1324.315059,1326.470296,1329.992007,1330.735343,1329.476658,1331.07334,1333.287163,1338.472126,1344.286954,1348.388108,1356.459751,1363.236326,1365.140582,1361.69555,1365.248103,1375.89023,1392.805169,1404.13082,1416.918823,1427.239295,1436.481297,1446.301073,1447.843741,1457.465661,1471.746424,1496.46851,1524.536546,1550.521716,1577.243198,1600.836089,1622.156092,1645.26707,1668.447593,1683.859391,1698.976452,1706.183021,1723.170816,1738.863827,1756.134569,1767.969509,1774.259581,1778.159622,1780.389931
386,15,Bexar County,county,TX,TX,"San Antonio-New Braunfels, TX",48,29,1045.96325,1049.557226,1057.411664,1061.654619,1064.271102,1064.90875,1068.844705,1074.127828,1080.855466,1084.125913,1085.420245,1085.417734,1089.449557,1094.978325,1098.385541,1097.293134,1094.959203,1098.035703,1103.255969,1109.989296,1115.454791,1114.752377,1117.231782,1118.786463,1124.346152,1127.878251,1129.486562,1131.740729,1134.763044,1136.904251,1139.350906,1140.752342,1141.047767,1140.910906,1142.181566,1142.256835,1146.332416,1147.992559,1154.226193,1156.98426,1161.910601,1167.386675,1173.176178,1178.650658,1183.494118,1183.907621,1185.090193,1184.710304,1188.471431,1188.999498,1194.423424,1198.552621,1206.527058,1211.448249,1218.491211,1222.881687,1221.436292,1220.21286,1219.738025,1221.130971,1220.373775,1215.270116,1211.369399,1207.77349,1210.11666,1216.422291,1224.144097,1229.573901,1233.847362,1237.798041,1242.270925,1244.040502,1251.166499,1262.581644,1279.245869,1299.032994,1325.611692,1359.561673,1388.301695,1405.463091,1414.003359,1426.283989,1435.607393,1445.487244,1448.873669,1460.135413,1473.696675,1486.02778,1498.142585,1499.144019,1499.448743,1494.565043
3136,16,Santa Clara County,county,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",6,85,2649.706062,2676.441767,2666.876162,2685.256635,2711.867516,2739.082734,2755.808502,2761.965813,2777.307969,2797.737986,2811.073232,2849.632741,2860.790666,2862.258505,2833.943609,2812.772953,2817.209799,2800.944807,2808.431748,2779.007414,2785.325175,2780.593204,2806.682596,2845.009485,2865.291238,2875.44195,2863.35357,2862.836166,2874.826115,2875.696401,2895.160519,2882.791544,2896.364706,2892.093551,2913.136093,2946.695482,2967.535447,2982.30568,2971.416327,2973.413788,2980.242357,2989.887506,3002.764056,3000.79323,3009.805675,3010.504207,3025.255616,3053.874465,3071.651717,3077.246914,3056.980358,3045.59208,3049.829022,3061.346394,3074.747447,3071.460973,3081.335846,3090.274606,3111.049818,3140.870663,3154.037144,3133.159757,3075.37339,3022.60798,2987.154987,2948.030271,2923.46455,2891.946711,2884.874272,2863.524766,2862.823946,2864.212634,2873.463607,2887.774785,2904.305581,2932.386175,2971.979245,3013.10121,3051.654843,3077.822907,3100.397927,3118.282901,3143.878505,3178.475673,3206.375293,3237.473011,3249.060635,3279.086808,3305.408984,3333.418026,3346.569695,3342.409443
1561,17,Broward County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,11,1477.290909,1486.022475,1489.423736,1497.840977,1502.560922,1511.24431,1518.022818,1528.825435,1536.733814,1541.404317,1546.105144,1553.692204,1562.603293,1569.229592,1573.144872,1575.505849,1576.54964,1581.068197,1585.122836,1589.634195,1592.602235,1590.818014,1594.950478,1601.528402,1610.67524,1616.160995,1619.01877,1624.449095,1629.96125,1635.58213,1639.704263,1644.18211,1647.379443,1651.791347,1654.467711,1660.352785,1662.966177,1668.513133,1674.171713,1681.643962,1687.587739,1692.353634,1695.337601,1700.164717,1706.200927,1712.108415,1712.578193,1717.423206,1720.722453,1727.217151,1729.668193,1734.954542,1741.101469,1742.57691,1747.037444,1752.884689,1761.815305,1766.783902,1768.010119,1777.13798,1783.644183,1785.321122,1773.877833,1768.459669,1772.178486,1778.706334,1783.168706,1789.04122,1803.712569,1819.862594,1840.055639,1850.845055,1871.018136,1890.126416,1925.654474,,,,2164.801188,2204.372576,2244.574802,2284.233007,2321.901478,2345.095522,2381.985018,2426.656282,2473.177789,2500.740945,2515.04496,2525.391567,2530.043178,2527.270562
791,18,Wayne County,county,MI,MI,"Detroit-Warren-Dearborn, MI",26,163,894.8249007,894.4595686,901.2208818,908.3875707,912.2479637,913.649567,912.5138526,913.8350261,916.455033,916.3786194,920.2254249,916.0916947,917.7953453,919.0882666,929.5914492,934.4857761,938.5987791,937.2665416,935.6778001,938.1615944,942.0527263,945.7273079,946.766105,947.9527266,952.0908193,956.2574345,967.061498,977.3009319,985.2525096,982.3704553,979.5947047,980.6818373,986.239182,988.4670189,989.7443323,993.4322535,997.890894,999.6480304,1007.566962,1011.985423,1020.631054,1017.184657,1019.48883,1020.046504,1027.397819,1029.784541,1034.453885,1034.963025,1040.492113,1043.198895,1052.201199,1060.41099,1064.473161,1063.517718,1059.171911,1061.788078,1070.610912,1079.658076,1080.761718,1076.71646,1075.200096,1081.565929,1083.89461,1085.848548,1091.576474,1104.257144,1117.569755,1129.507716,1138.17073,1146.303574,1146.575941,1152.561649,1160.800662,1180.927675,1192.32867,1205.162154,1214.594752,1229.197667,1240.033409,1252.481657,1269.615511,1284.974309,1295.394382,1301.404139,1306.258731,1319.969947,1333.430919,1344.005006,1348.456841,1351.762182,1364.344398,1367.684431
1510,19,Alameda County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",6,1,2182.299239,2217.009463,2230.838872,2247.717665,2270.310716,2303.455049,2326.500771,2345.142696,2360.634117,2370.975945,2392.809818,2408.295907,2437.980164,2447.778879,2455.208079,2457.80322,2473.787345,2479.271397,2475.334933,2466.444869,2465.273361,2475.57111,2482.961708,2509.278646,2526.633864,2538.190736,2531.597263,2545.143207,2565.304768,2575.550161,2567.391432,2560.369751,2566.445701,2581.712014,2595.374988,2607.884637,2619.253495,2627.490568,2628.719615,2633.980524,2645.196012,2653.490427,2652.67837,2655.389278,2656.562631,2673.494968,2682.990868,2698.190165,2704.870512,2709.822458,2708.362788,2711.93947,2720.080578,2722.32129,2721.187299,2713.064016,2718.209595,2733.449543,2759.594074,2774.342641,2777.229545,2764.852066,2744.591347,2725.343728,2713.819953,2691.280693,2675.46949,2653.8131,2661.577641,2650.162496,2650.981781,2643.452698,2658.645517,2669.81172,2684.109186,2707.115163,2741.300827,2764.004934,2775.087327,2783.177459,2797.13312,2833.717508,2847.930874,2878.492206,2882.271674,2904.712241,2913.684669,2928.747853,2942.828461,2945.639384,2937.671944,2923.818645
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,3117.175872,3142.920914,3154.674146,3167.239321,3172.085903,3181.103752,3190.858079,3195.854837,3189.004569,3184.328883,3179.085206,3189.151362,3192.483181,3201.378806,3209.001199,3216.089324,3217.70331,3218.413798,3217.325087,3214.58813,3196.056768,3180.875376,3173.417132,3187.401364,3196.098511,3210.091129,3221.713622,3235.951051,3244.740735,3246.445119,3242.122815,3230.570508,3212.728685,3200.698836,3196.621796,3207.658415,3220.998046,3236.664122,3251.796815,3264.315866,3274.430184,3281.963676,3288.968907,3289.964257,3285.327142,3284.680492,3286.002474,3297.819444,3306.819071,3322.629741,3336.546901,3351.793652,3362.228385,3369.567973,3374.290524,3372.649205,3367.405691,3369.060016,3379.733367,3401.477775,3410.284268,3388.426674,3339.17855,,,,,,2871.754338,2848.599435,2834.146231,2844.010379,2865.378463,2907.76525,2965.715896,3051.071754,3157.84037,3262.562095,3354.71243,3428.657328,3496.206081,3557.913703,3615.268205,3669.759915,3711.629652,3750.301813,3797.045418,3857.350389,3905.472655,3930.754421,3931.227503,3922.205833
2801,21,Middlesex County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,17,2045.056467,2059.673818,2076.218709,2089.761108,2101.205503,2115.325489,2117.181017,2113.595103,2110.217554,2105.134315,2118.244328,2130.101156,2148.511664,2155.105579,2165.79148,2176.721964,2187.622338,2199.336043,2198.569726,2188.30701,2180.750246,2184.351539,2202.394347,2218.799965,2229.828781,2240.24456,2242.777566,2250.42686,2258.537531,2266.832511,2270.527107,2257.161657,2257.341719,2259.807711,2276.469347,2288.355475,2303.364734,2313.226753,2315.579632,2317.625158,2330.353341,2342.181798,2336.86015,2328.642711,2330.563427,2344.025908,2354.815225,2367.161341,2384.518345,2397.844201,2400.489687,2399.328734,2404.905585,2409.050035,2405.440418,2399.722416,2407.396761,2415.291935,2436.895446,2446.295835,2460.470986,2443.596218,2414.970067,,,2351.211061,2314.125106,2275.76962,2255.082328,2255.391023,2261.344167,2272.086967,2287.88204,2322.621087,2355.49184,2388.082161,2420.868514,2460.078779,2509.110397,2547.214745,2585.831257,2612.923144,2624.45522,2625.324465,2612.502412,2623.819363,2642.641586,2677.013271,2701.817701,2725.747097,2757.088375,2789.661221
